aacode	hhcompx	hhcomp1	hhtype11	hhtype7	hhtype6	hhsizex	famnumx	loncoupx	nlpar	ncouple	nsing	ndepchil	nxdepch	otherfam	othfamlp	nounits1	cohabhrp	cohabprt	studprt	sft	agehrpx	agehrp2x	agehrp4x	agehrp6x	ager	agepartx	pyngx	pyngbx	agen16	grossa	ageoldx	ageoldbx	olderx	emphrpx	emphrp3x	empprtx	nssech	nssecp	hhempx	empprt3x	nemp	nunemp	ninac	nstud	studhrp	workless	ethhrp8x	ethhrp4x	ethhrp2x	ethprt	ethhrp8n	ethhrp4n	ethhrp2n	ethprtn	sexhrp	sexprt	freeleas	owntype	hatentp	bedstdx	nbedsx	bedrqx	nshare	nkita	totkitsa	nbatha	nliving	nroomsa	nrooms1a	sharer	accomhh	accomhh1	lenres	lenresb	lenown	lenownb	buypresh	ftbuyer	prevten	tenex	tenure1	tenure2	tenure3	tenure4	hhltsick	hpregdis	mortwkx	rentwkx	rentflg	rentexs	rentexsf	hhincx	hhinc5x	hhincflg	amthbenx	housbenx	hhbensx	jointinc	allincx	hyeargrx	hhvulx	equityr	equityr5	bhcinceq	bhcinc_1	bhcinc_2	ahcinceq	ahcinc_1	ahcinc_2
J0013207	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	65	2	4	6	5	0	65	6	0	14	65	5	1	3	3	-9	4.1	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	1	1	-9	5	3	1	2	2	1	2	2	6	6	2	1	1	32	8	32	8	5	2	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	18679.2	3	0	-9	-9	2	20864	20864	20864	2	344163	5	513.962399540758	4	0	593.715185676393	5	0
J0013303	3	1	2	2	2	4	1	1	0	1	0	2	0	2	1	1	1	1	2	1	39	1	2	3	3	41	1	1	2	1	41	3	0	1	1	2	4.1	4.1	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	3	2	2	2	2	1	2	2	4	4	2	3	3	4	4	4	4	29	1	9	1	2	2	2	1	2	2	80.7692307692308	-9	-9	-9	-9	30771.52	4	0	-9	-9	2	35032.4	35032.4	35032.4	2	-14995	1	407.095054945055	3	0	349.402747252747	3	0
J0013304	3	1	2	2	2	3	1	1	0	1	0	1	0	2	1	1	-9	-9	1	1	45	1	3	4	4	44	4	1	1	1	45	3	0	1	1	5	4.1	5	1	3	1	0	0	1	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	4	3	2	2	2	1	2	2	5	5	2	1	1	14	6	14	6	19	1	9	1	2	2	2	1	2	2	85.3846153846154	-9	-9	-9	-9	29881.64	4	0	-9	-9	2	38856.28	38856.28	38856.28	2	190000	5	458.08717948718	3	0	386.933333333333	3	0
J0013305	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	85	2	4	6	6	0	85	8	0	16	85	7	1	3	3	-9	11.2	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	1	1	-9	4	2	1	2	2	1	2	2	4	4	2	1	1	25	7	25	7	8	2	9	1	2	2	2	1	2	2	37.5918300420265	-9	-9	-9	-9	13655.2	2	0	-9	-9	2	14546.5	14546.5	14546.5	2	-88888888	-8	372.630597014925	2	0	365.639086134437	3	0
J0013308	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	63	2	3	5	4	62	62	6	0	12	63	5	2	3	3	3	10	12.1	3	3	0	0	2	0	2	1	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	3	3	40	8	39	8	4	1	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	18955	3	0	-9	-9	2	20414.5	20414.5	20414.5	2	205000	5	346.538461538462	2	0	346.538461538462	3	0
J0013402	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	63	2	3	5	4	0	63	6	0	12	63	5	1	3	3	-9	13.4	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	3	1	1	2	2	1	2	2	3	3	2	4	4	8	5	-9	-9	-9	3	9	4	4	3	3	2	1	1	-9	60	0	60	0	16181.88	2	0	60	1	1	16181.88	19301.88	16181.88	1	-99999999	-9	559.755453501722	4	0	543.165782493369	4	0
J0013403	1	1	4	1	1	3	1	1	0	1	0	0	1	2	1	1	-9	-9	2	0	46	1	3	4	4	44	19	4	0	4	46	3	0	2	1	2	13.4	12.1	2	1	2	0	0	1	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	4	3	2	2	2	1	2	2	5	5	2	2	2	3	4	3	4	30	2	9	1	2	2	2	1	2	2	113.076923076923	-9	-9	-9	-9	16922.36	2	0	-9	-9	2	18720	18720	21320	2	99000	3	263.524580682475	1	0	167.19068255688	1	1
J0013406	5	5	9	4	4	2	2	0	0	0	2	0	0	1	2	2	2	-9	-9	1	89	2	4	6	6	0	35	5	0	9	89	7	1	3	3	-9	12.1	0	3	-9	1	0	1	0	2	0	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	4	3	2	2	2	1	2	2	6	6	2	3	3	56	8	-9	-9	-9	3	9	3	8	5	6	3	2	2	-9	33	0	33	0	7142	1	6	0	2	1	7142	7142	17022	1	-99999999	-9	295.918461538462	2	0	262.918461538462	2	0
J0014103	3	1	2	2	2	5	1	1	0	1	0	3	0	2	1	1	-9	-9	2	1	42	1	2	3	3	32	3	1	3	1	42	3	0	1	1	6	4.1	12.2	1	3	1	0	1	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	2	2	3	2	2	1	2	2	4	4	2	3	3	6	5	6	5	28	2	9	1	2	2	2	1	2	2	103.846153846154	-9	-9	-9	-9	36668.16	4	0	-9	-9	2	50024.2	50024.2	50024.2	2	58000	2	429.028365384615	3	0	364.124519230769	3	0
J0014104	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	84	2	4	6	6	0	84	7	0	16	84	6	1	3	3	-9	7.2	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	1	1	10	6	10	6	24	2	9	2	1	1	1	1	1	1	0	-9	-9	-9	-9	12400	2	2	-9	-9	1	12430	12430	12430	1	241408	5	364.523536165327	2	0	421.087533156499	4	0
J0014106	6	7	11	6	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	41	1	2	3	3	0	41	5	0	10	41	3	0	6	3	-9	12.1	0	4	-9	0	0	1	0	2	1	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	1	4	2	1	2	2	1	2	2	4	4	2	3	3	18	6	-9	-9	-9	3	9	5	5	4	4	2	2	2	-9	70	0	70	0	9087	1	0	70	1	1	9087	12727	9087	1	-99999999	-9	365.298507462687	2	0	301.293103448276	2	0
J0014203	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	76	2	4	6	6	0	76	7	0	16	76	6	1	3	3	-9	9.1	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	2	3	1	1	2	2	1	2	2	3	3	2	3	3	25	7	-9	-9	-9	3	9	5	5	4	4	2	2	2	-9	75	0	75	0	7254.52	1	0	75	1	1	7254.52	11154.52	7254.52	1	-99999999	-9	325.904707233065	2	0	247.165782493369	2	0
J0014205	3	1	2	2	2	4	1	1	0	1	0	2	0	2	1	1	-9	-9	2	2	50	1	3	4	4	49	12	3	2	2	50	4	0	1	1	1	3.3	12.2	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	2	1	1	1	-9	5	4	2	2	2	1	2	2	8	8	2	1	1	5	5	10	6	24	2	9	1	2	2	2	1	1	2	168.692307692308	-9	-9	-9	-9	36906.21	4	0	-9	-9	2	45692.4	45692.4	45692.4	2	56000	2	445.528029160382	3	0	316.645417853751	3	0
J0014303	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	66	2	4	6	5	0	66	6	0	14	66	5	1	3	3	-9	5	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	2	3	-9	4	2	1	2	2	1	2	2	4	4	2	4	4	2	3	3	4	31	2	2	2	1	1	1	1	2	2	0	-9	-9	-9	-9	10172	1	0	-9	-9	2	11109.5	11109.5	11109.5	2	250000	5	266.274397244546	1	0	307.592838196286	3	0
J0014304	7	6	10	5	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	60	2	3	5	4	0	60	6	0	11	60	5	1	6	3	-9	13.3	0	4	-9	0	0	1	0	2	1	1	1	1	-9	1	1	1	-9	1	-9	-9	-9	-9	3	1	1	2	2	1	2	2	3	3	2	4	4	1	2	-9	-9	-9	3	7	4	4	3	3	2	1	1	-9	92.55	2	71	3	13122.2	2	0	71	1	1	13122.2	16814.2	13122.2	1	-99999999	-9	482.611940298508	3	0	435.086206896552	4	0
J0014308	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	67	2	4	6	5	61	61	6	0	12	67	5	2	2	1	3	9.2	7.1	2	3	1	0	1	0	2	-9	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	4	1	2	2	1	2	2	7	7	2	2	2	42	8	31	8	6	1	9	1	2	2	2	1	2	2	25.8461538461538	-9	-9	-9	-9	15049.2	2	0	-9	-9	2	15605	15605	15605	2	267000	5	268.311538461538	1	0	242.465384615385	2	0
J0014401	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	1	52	1	3	4	4	58	52	5	0	11	58	4	0	1	1	2	12.5	13.1	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	3	3	30	8	30	8	6	1	9	1	2	2	2	1	1	2	100.384615384615	-9	-9	-9	-9	21541.16	3	0	-9	-9	2	24857.5	24857.5	24857.5	2	-88888888	-8	392.426153846154	3	0	292.041538461538	2	0
J0014404	6	7	11	6	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	50	1	3	4	4	0	50	5	0	12	50	4	0	6	3	-9	12.1	0	4	-9	0	0	1	0	2	1	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	1	4	2	1	2	2	1	2	2	4	4	2	2	2	6	5	-9	-9	-9	3	9	5	5	4	4	2	2	2	-9	84	0	84	0	3510	1	0	84	1	1	3510	7878	3510	1	-99999999	-9	226.119402985075	1	1	116.379310344828	1	1
J0014406	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	80	2	4	6	6	0	80	7	0	16	80	6	1	3	3	-9	8.1	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	1	1	-9	4	2	1	2	2	1	2	2	4	4	2	2	2	45	8	45	8	4	1	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	8185	1	3	-9	-9	2	8185	8185	8185	2	185000	5	219.108783008037	1	1	253.108421750663	2	0
J0014407	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	35	1	2	3	3	0	35	5	0	9	35	3	0	6	3	-9	13.4	0	4	-9	0	0	1	0	2	1	1	1	1	-9	1	1	1	-9	1	-9	-9	-9	1	3	1	1	2	2	1	2	2	3	3	2	4	4	6	5	-9	-9	-9	3	9	5	5	4	4	2	1	2	-9	80	0	80	0	4784	1	0	80	1	1	4784	8944	4784	1	-99999999	-9	256.716417910448	1	1	158.620689655172	1	1
J0014408	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	1	1	2	0	54	1	3	4	4	51	51	5	0	12	54	4	0	6	3	6	9.2	12.4	4	3	0	0	2	0	2	1	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	1	1	54	8	23	7	11	1	9	1	2	2	2	1	1	1	9.23076923076923	-9	-9	-9	-9	7647	1	2	-9	-9	1	7647	7647	7647	1	234000	5	128.350961538462	1	1	119.120192307692	1	1
J0021104	1	1	4	1	1	3	1	1	0	1	0	0	1	2	1	1	-9	-9	2	1	48	1	3	4	4	47	24	4	0	6	48	3	0	1	1	6	9.1	12.1	1	3	2	0	1	0	2	0	1	1	1	1	1	1	1	1	1	2	-9	-9	-9	4	3	2	2	2	1	2	2	5	5	2	2	2	0	1	-9	-9	-9	3	7	3	11	5	6	3	1	2	-9	161.538461538462	0	161.538461538462	0	11068.45	1	0	0	2	2	12220	12220	20220	2	-99999999	-9	256.446067090804	1	1	126.432963163597	1	1
J0021105	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	64	2	3	5	4	67	64	6	0	12	67	5	2	3	3	2	4.1	4.1	2	1	1	0	1	0	2	-9	1	1	1	1	1	1	1	1	2	1	1	1	-9	5	4	1	2	2	1	2	2	6	6	2	1	1	30	8	31	8	6	2	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	33940.2	4	0	-9	-9	2	38071.5	38071.5	38071.5	2	350000	5	622.234615384615	4	0	622.234615384615	5	0
J0021106	4	3	5	3	3	3	1	0	1	0	0	2	0	2	1	1	2	-9	-9	0	44	1	2	3	3	0	15	3	1	2	44	3	0	2	1	-9	13.1	0	2	-9	1	0	0	1	2	0	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	1	3	3	3	2	2	1	2	2	5	5	2	3	3	5	5	-9	-9	-9	3	9	5	5	4	4	2	2	2	-9	90.4615384615385	0	90.4615384615385	0	18334.16	3	0	69.2307692307692	1	1	19133.4	22733.4	19133.4	1	-99999999	-9	305.218478889532	2	0	222.168336944745	2	0
J0021201	3	1	2	2	2	3	1	1	0	1	0	1	0	2	1	1	-9	-9	2	1	40	1	2	3	3	38	1	1	1	1	40	3	0	1	1	6	10	13.1	1	3	1	0	1	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	4	3	2	2	2	1	2	2	5	5	2	2	2	1	2	1	2	32	2	7	1	2	2	2	1	2	2	69.2307692307692	-9	-9	-9	-9	32837.96	4	0	-9	-9	2	40950.6	40950.6	40950.6	2	111000	3	510.65641025641	4	0	452.964102564103	4	0
J0021203	3	1	2	2	2	6	1	1	0	1	0	4	0	2	1	1	-9	-9	2	2	34	1	2	2	2	38	2	1	4	1	38	3	0	1	1	1	9.1	9.1	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	2	1	1	1	-9	5	6	4	2	2	1	2	2	8	8	2	1	1	6	5	5	5	28	2	9	1	2	2	2	1	2	2	461.538461538462	-9	-9	-9	-9	55588.5	5	0	-9	-9	2	68146	68146	68146	2	210000	5	578.29594017094	4	0	321.885683760684	3	0
J0021206	5	4	8	4	4	4	2	1	1	1	0	1	1	1	3	2	1	1	2	0	60	2	3	5	4	60	6	2	1	2	60	5	2	6	3	6	9.1	9.1	4	3	1	0	2	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	5	3	2	2	1	2	2	8	8	2	1	1	4	4	4	4	29	2	9	2	1	1	1	1	1	2	0	-9	-9	-9	-9	13407	2	4	-9	-9	2	13660	13660	29260	2	325000	5	305.04474610357	2	0	288.097815764482	2	0
J0021207	1	1	4	1	1	3	1	1	0	1	0	0	1	2	1	1	-9	-9	2	1	59	1	3	5	4	55	31	5	0	9	59	4	0	6	3	3	7.1	12.1	3	3	1	0	2	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	4	3	2	2	2	1	2	2	5	5	2	1	1	15	6	15	6	18	2	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	9835.8	1	0	-9	-9	2	10426	10426	40426	2	500000	5	471.344129554656	3	0	441.470205850488	4	0
J0021302	3	1	2	2	2	4	1	1	0	1	0	2	0	2	1	1	-9	-9	1	1	23	1	1	1	1	20	1	1	2	1	23	1	0	1	1	5	3.1	0	1	3	1	0	0	1	2	0	1	1	1	1	1	1	1	1	1	2	-9	-9	1	3	2	2	2	2	1	2	2	4	4	2	2	2	2	3	-9	-9	-9	3	6	5	5	4	4	2	2	2	-9	69.6923076923077	0	69.6923076923077	0	14670.76	2	0	50.7692307692308	1	1	14804.4	17444.4	14804.4	1	-99999999	-9	237.785164835165	1	1	188.004945054945	1	1
J0021305	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	1	53	1	3	4	4	71	53	5	0	12	71	5	1	1	1	2	4.1	4.3	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	2	1	1	1	-9	5	4	1	2	2	1	2	2	7	7	2	1	1	24	7	28	7	6	2	9	1	2	2	2	1	2	2	133.384615384615	-9	-9	-9	-9	42819.96	5	0	-9	-9	2	52572	52572	52572	2	270000	5	792.999230769231	5	0	659.614615384615	5	0
J0021402	1	1	4	1	1	3	1	1	0	1	0	0	1	2	1	1	-9	-9	2	3	53	1	3	4	4	55	23	4	0	5	55	4	0	1	1	1	8.1	5	1	1	3	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	7	2	2	2	1	2	2	9	8	2	1	1	48	8	2	3	31	1	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	31088.01	4	0	-9	-9	2	38087.5	38087.5	48887.5	2	600000	5	564.05971659919	4	0	528.309452871073	4	0
J0021403	4	3	5	3	3	2	1	0	1	0	0	1	0	2	1	1	2	-9	-9	1	36	1	2	3	3	0	11	3	1	2	36	3	0	1	1	-9	4.1	0	1	-9	1	0	0	0	2	0	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	1	3	2	2	2	2	1	2	2	4	4	2	2	2	8	5	-9	-9	-9	3	9	5	5	4	4	2	2	2	-9	78.6923076923077	0	78.6923076923077	0	27034.96	4	0	0	2	2	33449.85	33449.85	33449.85	2	-99999999	-9	578.773430592396	4	0	544.667406311637	4	0
J0021404	1	1	4	1	1	3	1	1	0	1	0	0	1	2	1	1	-9	-9	2	3	56	1	3	5	4	50	19	4	0	3	56	4	0	1	1	1	10	13.3	1	1	3	0	0	0	2	0	1	1	1	1	1	1	1	1	2	1	1	1	-9	3	2	2	2	2	1	2	2	5	5	2	2	2	7	5	7	5	26	2	9	1	2	2	2	1	2	2	208.846153846154	-9	-9	-9	-9	27900.52	4	0	-9	-9	2	34078.75	34078.75	45078.75	2	125000	4	529.321573163679	4	0	348.69826652221	3	0
J0021406	7	6	10	5	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	84	2	4	6	6	0	84	7	0	15	84	6	1	3	3	-9	11.1	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	1	-9	-9	-9	-9	4	2	1	2	2	1	2	2	4	4	2	3	3	38	8	-9	-9	-9	3	9	4	4	3	3	2	2	1	-9	67	0	67	0	8234.6	1	0	67	1	1	8264.6	11748.6	8264.6	1	-99999999	-9	344.965556831228	2	0	282.977453580902	2	0
J0021408	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	87	2	4	6	6	0	87	8	0	16	87	7	1	3	3	-9	12.7	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	3	1	1	2	2	1	2	2	3	3	2	1	1	8	5	-9	-9	-9	3	9	3	11	5	6	3	1	2	-9	100.384615384615	0	100.384615384615	0	8980.4	1	0	93.4615384615385	1	1	8980.4	13840.4	8980.4	1	-99999999	-9	405.866819747417	3	0	295.769230769231	2	0
J0022101	3	1	2	2	2	3	1	1	0	1	0	1	0	2	1	1	-9	-9	2	1	33	1	2	2	2	33	3	1	1	1	33	2	0	1	1	2	4.1	3.2	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	4	2	2	2	1	2	2	7	7	2	1	1	6	5	6	5	27	2	9	1	2	2	2	1	2	2	227.757797436712	-9	-9	-9	-9	40233.386456	5	1	-9	-9	2	51721.8742	51721.8742	51721.8742	2	-88888888	-8	616.176065	4	0	426.377900469407	4	0
J0022105	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	73	2	4	6	5	70	70	6	0	14	73	5	2	3	3	3	13.4	13.4	3	3	0	0	2	0	2	-9	1	1	1	1	1	1	1	1	1	2	1	1	-9	4	2	1	2	2	1	2	2	4	4	2	3	3	0	1	0	1	32	2	2	2	1	1	1	1	2	2	0	-9	-9	-9	-9	13662.78	2	0	-9	-9	1	13689	13689	13689	1	130000	4	244.765	1	1	244.765	2	0
J0022106	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	64	2	3	5	4	64	64	6	0	12	64	5	2	3	3	3	13.3	12.1	3	3	0	0	2	0	2	1	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	2	2	7	5	7	5	26	2	9	1	2	2	2	1	2	2	8.07692307692308	-9	-9	-9	-9	10904	1	6	-9	-9	1	10904	10904	10904	1	145000	4	213.538461538462	1	1	205.461538461538	1	1
J0022107	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	77	2	4	6	6	77	77	7	0	16	77	6	2	3	3	3	4.1	4.1	3	3	0	0	2	0	2	-9	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	2	2	13	6	14	6	19	2	9	2	1	1	1	1	1	2	0	-9	-9	-9	-9	28723	4	0	-9	-9	2	30892.5	30892.5	30892.5	2	125000	4	531.269230769231	4	0	531.269230769231	4	0
J0022203	7	6	10	5	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	63	2	3	5	4	0	63	6	0	11	63	5	1	3	3	-9	2	0	3	-9	0	0	1	0	2	1	1	1	1	-9	1	1	1	-9	1	-9	-8	-8	-9	5	3	1	2	2	1	2	2	5	5	2	6	6	8	5	8	5	25	2	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	11363	1	0	-9	-9	2	12335	12335	12335	2	115000	3	310.942881745121	2	0	359.192639257294	3	0
J0022207	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	65	2	4	6	5	0	65	6	0	14	65	5	1	2	1	-9	4.1	0	2	-9	1	0	0	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	4	2	1	2	2	1	2	2	4	4	2	2	2	0	1	-9	-9	-9	3	7	3	11	5	6	3	2	2	-9	92.3076923076923	0	92.3076923076923	0	16961.6	2	0	0	2	2	18717	18717	18717	2	-99999999	-9	468.150114810563	3	0	381.642904509284	3	0
J0022208	6	7	11	6	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	49	1	3	4	4	0	49	5	0	12	49	3	0	6	3	-9	7.2	0	4	-9	0	0	1	0	2	1	1	1	1	-9	1	1	1	-9	2	-9	1	1	-9	5	3	1	2	2	1	2	2	6	6	2	1	1	5	5	5	5	28	2	9	2	1	1	1	1	1	1	0	-9	-9	-9	-9	6622	1	7	-9	-9	1	6622	6622	6622	1	170000	4	190.068886337543	1	1	219.562334217507	2	0
J0022301	4	3	5	3	3	2	1	0	1	0	0	1	0	2	1	1	2	-9	-9	1	50	1	3	4	4	0	14	3	1	2	50	4	0	1	1	-9	4.1	0	1	-9	1	0	0	0	2	0	1	1	1	-9	1	1	1	-9	2	-9	1	1	-9	4	3	2	2	2	1	2	2	5	5	2	3	3	13	6	14	6	19	2	9	1	2	2	2	1	2	2	64.6153846153846	-9	-9	-9	-9	22561.96	3	0	-9	-9	2	28950.6	28950.6	28950.6	2	85000	3	415.172307692308	3	0	350.556923076923	3	0
J0022302	5	4	9	4	4	2	2	0	0	0	2	0	0	1	2	2	2	-9	-9	1	33	1	2	2	2	0	28	5	0	7	33	2	0	1	1	-9	13.2	0	1	-9	1	0	1	0	2	0	1	1	1	-9	1	1	1	-9	1	-9	-9	-9	-9	2	1	2	2	2	1	2	2	3	3	2	4	4	0	1	-9	-9	-9	3	7	3	11	5	6	3	-8	2	-9	80	0	80	0	13383.96	2	0	0	2	2	16195	16195	16195	2	-99999999	-9	238.672307692308	1	1	158.672307692308	1	1
J0022304	3	1	2	2	2	4	1	1	0	1	0	2	0	2	1	1	-9	-9	2	2	47	1	3	4	4	46	12	3	2	2	47	3	0	1	1	1	4.3	9.1	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	2	1	1	1	-9	4	4	3	2	2	1	2	2	6	6	2	1	1	7	5	8	5	25	2	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	15012.4	2	0	-9	-9	2	15272.4	15272.4	15272.4	2	590000	5	162.19708396179	1	1	153.186134852802	1	1
J0022305	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	1	43	1	2	3	3	0	43	5	0	9	43	3	0	1	1	-9	13.3	0	1	-9	1	0	0	0	2	0	1	1	1	-9	1	1	1	-9	1	-9	1	1	-9	5	3	1	2	2	1	2	2	6	6	2	1	1	14	6	15	6	18	2	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	16905.16	2	0	-9	-9	2	20752.5	20752.5	20752.5	2	250000	5	453.793340987371	3	0	524.209549071618	4	0
J0022406	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	84	2	4	6	6	0	84	7	0	16	84	6	1	3	3	-9	13.4	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	5	3	1	2	2	1	2	2	5	5	2	3	3	61	8	-9	-9	-9	3	9	4	4	3	3	2	1	2	-9	74	1	74	0	7142	1	6	74	1	1	7142	10990	7142	1	-99999999	-9	324.052812858783	2	0	246.750663129973	2	0
J0023103	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	72	2	4	6	5	0	72	6	0	14	72	5	1	3	3	-9	13.3	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	1	1	17	6	17	6	16	2	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	18088.448	2	0	-9	-9	2	20125.56	20125.56	20125.56	2	200000	5	493.497359357061	3	0	570.074535809019	4	0
J0023104	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	82	2	4	6	6	0	82	7	0	16	82	6	1	3	3	-9	12.4	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	1	1	-9	5	3	1	2	2	1	2	2	5	5	2	2	2	48	8	48	8	3	1	9	2	1	1	1	1	1	1	0	-9	-9	-9	-9	12690.4	2	2	-9	-9	1	12690.4	12690.4	12690.4	1	180000	4	372.858783008037	2	0	430.716180371353	4	0
J0023105	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	68	2	4	6	5	63	63	6	0	12	68	5	2	3	3	3	9.1	12.1	3	3	0	0	2	0	2	-9	1	1	1	1	1	1	1	1	1	2	1	1	-9	4	2	1	2	2	1	2	2	5	5	2	3	3	26	7	26	7	7	2	9	1	2	2	2	1	2	2	32.4867667029859	-9	-9	-9	-9	12928.6	2	2	-9	-9	2	12964	12964	12964	2	-88888888	-8	230.646153846154	1	1	198.159387143168	1	1
J0023106	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	1	57	1	3	5	4	55	55	5	0	12	57	4	0	1	1	2	5	5	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	5	4	1	2	2	1	2	2	7	7	2	1	1	10	6	10	6	23	2	9	1	2	2	2	1	2	2	159.461538461538	-9	-9	-9	-9	43981.927552	5	1	-9	-9	2	57318.2464	57318.2464	57318.2464	2	220000	5	827.094760615385	5	0	667.633222153846	5	0
