aacode	aagfh11	paired	casecat	fqtr	fmonth	fyear	tenure8x	tenure4x	tenure2x	gorehcs	gorehs	region3x	rumorph	imd1010	market_r
J0443304	2328.09449261649	0	5	3	11	2011	1	1	1	9	8	2	1	7	-9
J0443305	2940.79860582245	0	4	3	11	2011	2	2	1	9	8	2	1	5	3
J0443309	1970.91693045313	0	5	3	11	2011	1	1	1	9	8	2	1	8	-9
J0443312	2618.17522488788	0	5	3	11	2011	1	1	1	9	8	2	1	9	-9
J0443404	1880.83725165553	0	5	3	11	2011	1	1	1	9	8	2	1	10	-9
J0443406	3016.27958813338	0	4	3	11	2011	4	4	2	9	8	2	1	8	2
J0443407	1743.86797905011	0	5	3	11	2011	1	1	1	9	8	2	1	8	-9
J0443408	1555.9198242181	1	1	3	11	2011	3	3	2	9	8	2	1	8	1
J0443409	2004.40747610896	0	5	3	11	2011	1	1	1	9	8	2	1	8	-9
J0443410	1342.0080591112	1	1	3	11	2011	3	3	2	9	8	2	1	2	1
J0443411	774.459644746653	1	1	3	11	2011	3	3	2	9	8	2	1	3	1
J0443414	1991.48293694502	0	5	3	11	2011	1	1	1	9	8	2	1	8	-9
J0443415	1774.69757885546	0	4	3	11	2011	2	2	1	9	8	2	1	8	5
J0443416	1795.20279841531	0	5	3	11	2011	1	1	1	9	8	2	1	4	-9
J0444102	968.383609636906	1	1	4	1	2012	4	4	2	9	8	2	1	3	2
J0444106	1816.9015249343	0	5	4	1	2012	1	1	1	9	8	2	1	4	-9
J0444110	896.120814922277	1	1	4	1	2012	3	3	2	9	8	2	1	5	1
J0444111	2330.92049946524	0	5	4	1	2012	1	1	1	9	8	2	1	7	-9
J0444115	1423.78196488027	0	4	4	1	2012	1	1	1	9	8	2	1	8	-9
J0444202	1182.65286515745	0	5	4	1	2012	1	1	1	9	8	2	1	5	-9
J0444206	2082.73347744749	1	1	4	1	2012	1	1	1	9	8	2	1	5	-9
J0444207	913.458695035627	0	5	4	1	2012	1	1	1	9	8	2	1	4	-9
J0444208	2093.19503123054	0	5	4	1	2012	1	1	1	9	8	2	1	9	-9
J0444210	1744.31015685738	0	5	4	1	2012	1	1	1	9	8	2	1	9	-9
J0444211	1414.85707058008	1	1	4	1	2012	1	1	1	9	8	2	1	5	-9
J0444213	1852.42474528812	0	5	4	1	2012	1	1	1	9	8	2	1	6	-9
J0444215	1788.04081425047	1	1	4	1	2012	2	2	1	9	8	2	1	9	3
J0444309	1630.61719097171	0	5	4	2	2012	2	2	1	9	8	2	1	3	3
J0444311	2319.73207890313	0	5	4	2	2012	1	1	1	9	8	2	1	5	-9
J0444313	1382.57787280251	0	5	4	2	2012	1	1	1	9	8	2	1	3	-9
J0444314	985.381499317461	1	1	4	2	2012	2	2	1	9	8	2	1	2	3
J0444315	1764.86286215296	0	4	4	2	2012	1	1	1	9	8	2	1	3	-9
J0444316	1014.35193202675	1	1	4	2	2012	3	3	2	9	8	2	1	2	1
J0444403	1673.48403225511	0	5	4	2	2012	1	1	1	9	8	2	1	5	-9
J0444404	1298.26902747709	1	1	4	2	2012	1	1	1	9	8	2	1	5	-9
J0444405	1270.5769002188	0	5	4	2	2012	1	1	1	9	8	2	1	8	-9
J0444411	2097.34569982934	0	5	4	2	2012	1	1	1	9	8	2	1	7	-9
J0444412	2505.06354021511	1	1	4	2	2012	2	2	1	9	8	2	1	7	5
J0451101	1637.56874429101	0	5	1	4	2011	1	1	1	9	8	2	1	7	-9
J0451103	1784.52004488793	0	5	1	4	2011	1	1	1	9	8	2	1	4	-9
J0451108	887.243377516915	1	1	1	4	2011	2	2	1	9	8	2	1	6	3
J0451109	1782.56578211562	1	1	1	4	2011	2	2	1	9	8	2	1	6	3
J0451111	1139.27464618923	1	1	1	4	2011	1	1	1	9	8	2	1	2	-9
J0451201	1272.14607488352	0	4	1	4	2011	3	3	2	9	8	2	1	3	1
J0451206	1675.72582670404	1	1	1	4	2011	1	1	1	9	8	2	1	6	-9
J0451208	1645.06801045747	1	1	1	4	2011	1	1	1	9	8	2	1	4	-9
J0451210	1354.39934489018	1	1	1	4	2011	1	1	1	9	8	2	1	6	-9
J0451211	983.766053921283	0	4	1	4	2011	3	3	2	9	8	2	1	1	1
J0451214	767.685601153937	0	4	1	4	2011	2	2	1	9	8	2	1	1	4
J0451303	2191.50562380553	0	4	1	5	2011	2	2	1	9	8	2	1	3	3
J0451305	2857.06501073684	0	4	1	5	2011	3	3	2	9	8	2	1	3	1
J0451307	2161.68206041401	0	4	1	5	2011	4	4	2	9	8	2	1	3	2
J0451309	827.044369747209	0	5	1	5	2011	1	1	1	9	8	2	1	4	-9
J0451310	1048.57315686816	0	4	1	5	2011	1	1	1	9	8	2	1	4	-9
J0451311	5594.82735969106	0	5	1	5	2011	1	1	1	9	8	2	1	5	-9
J0451401	2126.20309098562	0	4	1	5	2011	1	1	1	9	8	2	1	1	-9
J0451403	5342.94230428338	1	1	1	5	2011	1	1	1	9	8	2	1	2	-9
J0451406	919.802232755075	0	4	1	5	2011	3	3	2	9	8	2	1	1	1
J0451408	2130.91847803886	1	1	1	5	2011	1	1	1	9	8	2	1	2	-9
J0451410	1774.64727124486	0	4	1	5	2011	3	3	2	9	8	2	1	2	1
J0451412	3459.34002349052	0	4	1	5	2011	1	1	1	9	8	2	1	3	-9
J0451414	2579.9747058127	1	1	1	5	2011	2	2	1	9	8	2	1	3	3
J0452101	5004.80710153941	1	1	2	7	2011	1	1	1	9	8	2	1	5	-9
J0452102	2520.7012856057	1	1	2	7	2011	4	4	2	9	8	2	1	5	2
J0452103	3276.47548039908	1	1	2	7	2011	3	3	2	9	8	2	1	2	1
J0452104	981.968492566639	0	5	2	7	2011	1	1	1	9	8	2	1	3	-9
J0452105	5280.45469548703	1	1	2	7	2011	1	1	1	9	8	2	1	3	-9
J0452109	2531.43342297354	0	5	2	7	2011	1	1	1	9	8	2	1	4	-9
J0452110	1664.55275800924	1	1	2	7	2011	1	1	1	9	8	2	1	5	-9
J0452111	1300.7979125075	0	5	2	7	2011	1	1	1	9	8	2	1	6	-9
J0452112	982.848088391142	1	1	2	7	2011	3	3	2	9	8	2	1	3	1
J0452202	1933.36320293519	0	4	2	7	2011	2	2	1	9	8	2	1	3	3
J0452203	1729.74256245088	0	5	2	7	2011	1	1	1	9	8	2	1	5	-9
J0452207	1743.18002583461	0	5	2	7	2011	1	1	1	9	8	2	1	3	-9
J0452208	1692.12612781318	0	5	2	7	2011	1	1	1	9	8	2	1	3	-9
J0452209	1792.16433319189	0	4	2	7	2011	1	1	1	9	8	2	1	4	-9
J0452210	1497.96756368925	0	5	2	7	2011	1	1	1	9	8	2	1	7	-9
J0452211	1894.73182362542	0	4	2	7	2011	3	3	2	9	8	2	1	1	1
J0452301	5297.4274558482	1	1	2	8	2011	2	2	1	9	8	2	1	1	3
J0452304	2242.71560577897	1	1	2	8	2011	1	1	1	9	8	2	1	3	-9
J0452305	1302.20547273765	1	1	2	8	2011	4	4	2	9	8	2	1	3	2
J0452310	2045.17145727962	1	1	2	8	2011	1	1	1	9	8	2	1	10	-9
J0452312	2876.82639997326	1	1	2	8	2011	3	3	2	9	8	2	1	3	1
J0452313	1768.70193198196	1	1	2	8	2011	1	1	1	9	8	2	1	4	-9
J0452404	3779.52201325095	1	1	2	8	2011	3	3	2	9	8	2	1	3	1
J0452406	1264.39324417221	1	1	2	8	2011	1	1	1	9	8	2	1	2	-9
J0452407	2511.29694652177	1	1	2	8	2011	4	4	2	9	8	2	1	2	2
J0452408	5481.83244609969	1	1	2	8	2011	2	2	1	9	8	2	1	2	3
J0453103	1591.36759100525	1	1	3	10	2011	2	2	1	9	8	2	1	2	3
J0453104	1502.66327766582	1	1	3	10	2011	4	4	2	9	8	2	1	2	2
J0453105	1825.84675934803	0	4	3	10	2011	2	2	1	9	8	2	1	1	3
J0453106	4276.90841062314	0	5	3	10	2011	2	2	1	9	8	2	1	1	3
J0453204	1780.85662007735	1	1	3	10	2011	2	2	1	9	8	2	1	2	3
J0453206	2343.30006338168	0	4	3	10	2011	2	2	1	9	8	2	1	2	3
J0453208	2196.30973725809	0	4	3	10	2011	1	1	1	9	8	2	1	4	-9
J0453211	2413.2127266989	0	5	3	10	2011	1	1	1	9	8	2	1	4	-9
J0453212	1638.69416075154	0	5	3	10	2011	1	1	1	9	8	2	1	2	-9
J0453214	1489.95315263706	0	5	3	10	2011	1	1	1	9	8	2	1	2	-9
J0453304	1271.58880033166	0	5	3	11	2011	1	1	1	9	8	2	1	2	-9
J0453305	1027.93191067949	1	1	3	11	2011	2	2	1	9	8	2	1	3	3
J0453310	1483.87720365325	0	5	3	11	2011	1	1	1	9	8	2	1	2	-9
J0453311	2300.68007824325	1	1	3	11	2011	2	2	1	9	8	2	1	2	5
J0453401	2027.84370489795	0	5	3	11	2011	1	1	1	9	8	2	1	3	-9
J0453402	4438.00218824457	1	1	3	11	2011	2	2	1	9	8	2	1	2	5
J0453405	1004.75874133576	1	1	3	11	2011	4	4	2	9	8	2	1	2	2
J0453407	1827.96444514122	0	4	3	11	2011	1	1	1	9	8	2	1	3	-9
J0453408	1709.37091523435	1	1	3	11	2011	2	2	1	9	8	2	1	3	3
J0453410	2027.71483080601	0	4	3	11	2011	1	1	1	9	8	2	1	1	-9
J0454101	6856.36939200856	1	1	4	1	2012	2	2	1	9	8	2	1	2	3
J0454102	1900.12542976617	0	5	4	1	2012	1	1	1	9	8	2	1	2	-9
J0454103	1839.45046247684	1	1	4	1	2012	3	3	2	9	8	2	1	2	1
J0454104	1385.72913371778	0	5	4	1	2012	1	1	1	9	8	2	1	1	-9
J0454109	3483.03795755962	0	5	4	1	2012	1	1	1	9	8	2	1	2	-9
J0454110	2299.03885217644	1	1	4	1	2012	2	2	1	9	8	2	1	2	3
J0454111	1074.57064789242	1	1	4	1	2012	2	2	1	9	8	2	1	3	3
J0454112	1623.98947167511	0	5	4	1	2012	1	1	1	9	8	2	1	2	-9
J0454201	2673.75333482964	0	4	4	1	2012	3	3	2	9	8	2	1	1	1
J0454202	936.603569674074	1	1	4	1	2012	4	4	2	9	8	2	1	1	2
J0454206	1103.85496756177	0	4	4	1	2012	2	2	1	9	8	2	1	1	5
J0454207	1380.07921863674	1	1	4	1	2012	2	2	1	9	8	2	1	1	5
J0454208	1039.50655213731	1	1	4	1	2012	2	2	1	9	8	2	1	1	5
J0454209	1373.65513287719	1	1	4	1	2012	3	3	2	9	8	2	1	1	1
J0454210	2172.52277951651	0	4	4	1	2012	1	1	1	9	8	2	1	3	-9
J0454211	1301.53717648995	1	1	4	1	2012	3	3	2	9	8	2	1	1	1
J0454212	1291.02182655648	1	1	4	1	2012	2	2	1	9	8	2	1	1	5
J0454215	1483.65276420171	1	1	4	1	2012	1	1	1	9	8	2	1	1	-9
J0454216	2403.32185225618	1	1	4	1	2012	2	2	1	9	8	2	1	2	5
J0454217	1139.27856649666	1	1	4	1	2012	3	3	2	9	8	2	1	2	1
J0454302	1027.22469064659	1	1	4	2	2012	4	4	2	9	8	2	1	1	2
J0454303	1255.55009020035	0	4	4	2	2012	3	3	2	9	8	2	1	2	1
J0454304	952.566741535399	0	4	4	2	2012	3	3	2	9	8	2	1	1	1
J0454306	1995.39609617878	0	5	4	2	2012	1	1	1	9	8	2	1	1	-9
J0454308	880.95790700637	0	5	4	2	2012	1	1	1	9	8	2	1	1	-9
J0454313	634.864246532774	0	5	4	2	2012	1	1	1	9	8	2	1	1	-9
J0454314	903.80026391326	1	1	4	2	2012	4	4	2	9	8	2	1	1	2
J0454401	1724.55422259202	0	5	4	2	2012	1	1	1	9	8	2	1	3	-9
J0454402	1793.43661416701	0	5	4	2	2012	2	2	1	9	8	2	1	4	3
J0454406	1101.85712341384	1	1	4	2	2012	3	3	2	9	8	2	1	1	1
J0454412	890.436578466925	0	5	4	2	2012	3	3	2	9	8	2	1	1	1
J0454414	1596.82983238617	0	5	4	2	2012	1	1	1	9	8	2	1	2	-9
J0461104	1014.533364192	1	1	1	4	2011	3	3	2	9	8	2	1	1	1
J0461105	898.296677754829	0	4	1	4	2011	2	2	1	9	8	2	1	3	3
J0461106	781.923982837872	1	1	1	4	2011	3	3	2	9	8	2	1	1	1
J0461107	1097.14192471609	0	4	1	4	2011	4	4	2	9	8	2	1	3	2
J0461109	1143.01906572105	0	5	1	4	2011	1	1	1	9	8	2	1	3	-9
J0461111	1309.83248530802	1	1	1	4	2011	2	2	1	9	8	2	1	2	3
J0461114	1286.99416000505	1	1	1	4	2011	4	4	2	9	8	2	1	2	2
J0461115	700.845355187648	1	1	1	4	2011	3	3	2	9	8	2	1	3	1
J0461201	807.387519682503	0	4	1	4	2011	3	3	2	9	8	2	1	2	1
J0461202	1420.34491714508	0	5	1	4	2011	1	1	1	9	8	2	1	2	-9
J0461203	1731.93415108234	1	1	1	4	2011	4	4	2	9	8	2	1	3	2
J0461204	1494.94942897644	1	1	1	4	2011	3	3	2	9	8	2	1	2	1
J0461208	775.221350333906	1	1	1	4	2011	3	3	2	9	8	2	1	2	1
J0461209	1120.55160546379	1	1	1	4	2011	4	4	2	9	8	2	1	2	2
J0461213	8501.27026446399	0	5	1	4	2011	1	1	1	9	8	2	1	4	-9
J0461301	962.474609820277	0	5	1	5	2011	1	1	1	9	8	2	1	1	-9
J0461304	979.044415982872	0	4	1	5	2011	3	3	2	9	8	2	1	3	1
J0461305	820.247254250075	1	1	1	5	2011	3	3	2	9	8	2	1	3	1
J0461307	710.47015621826	1	1	1	5	2011	3	3	2	9	8	2	1	1	1
J0461309	1619.86328758524	0	5	1	5	2011	1	1	1	9	8	2	1	4	-9
J0461310	2205.02843322426	1	1	1	5	2011	2	2	1	9	8	2	1	2	3
J0461311	1159.9185038174	1	1	1	5	2011	4	4	2	9	8	2	1	1	2
J0461403	1372.78257267824	1	1	1	5	2011	4	4	2	9	8	2	1	2	2
J0461408	1678.10622951041	1	1	1	5	2011	1	1	1	9	8	2	1	3	-9
J0461411	968.239022038525	0	5	1	5	2011	1	1	1	9	8	2	1	1	-9
J0461413	1305.24769149342	1	1	1	5	2011	3	3	2	9	8	2	1	3	1
J0462104	985.582279594783	1	1	2	7	2011	4	4	2	9	8	2	1	1	2
J0462108	2056.26350033418	1	1	2	7	2011	1	1	1	9	8	2	1	5	-9
J0462110	824.975774433749	1	1	2	7	2011	4	4	2	9	8	2	1	3	2
J0462113	912.429772744367	0	4	2	7	2011	3	3	2	9	8	2	1	3	1
J0462201	2827.63112942461	1	1	2	7	2011	4	4	2	9	8	2	1	1	2
J0462204	6042.76929838692	0	4	2	7	2011	1	1	1	9	8	2	1	3	-9
J0462205	857.210078437665	1	1	2	7	2011	3	3	2	9	8	2	1	2	1
J0462206	3286.71647785078	1	1	2	7	2011	4	4	2	9	8	2	1	2	2
J0462207	3519.51239724898	0	5	2	7	2011	1	1	1	9	8	2	1	5	-9
J0462210	1037.3743203229	1	1	2	7	2011	3	3	2	9	8	2	1	1	1
J0462211	928.742413724989	1	1	2	7	2011	3	3	2	9	8	2	1	2	1
J0462216	3170.85260286431	1	1	2	7	2011	2	2	1	9	8	2	1	1	4
J0462301	888.737843758294	1	1	2	8	2011	4	4	2	9	8	2	1	6	2
J0462302	3309.98517773692	0	5	2	8	2011	1	1	1	9	8	2	1	3	-9
J0462303	1032.67086649482	0	4	2	8	2011	3	3	2	9	8	2	1	3	1
J0462305	2006.63886822871	1	1	2	8	2011	2	2	1	9	8	2	1	3	4
J0462306	634.543152694877	1	1	2	8	2011	3	3	2	9	8	2	1	2	1
J0462308	2441.57833642537	0	4	2	8	2011	3	3	2	9	8	2	1	3	1
J0462311	3340.08486989244	1	1	2	8	2011	3	3	2	9	8	2	1	2	1
J0462314	4444.04764771543	1	1	2	8	2011	1	1	1	9	8	2	1	3	-9
J0462315	1837.63804207516	0	5	2	8	2011	1	1	1	9	8	2	1	2	-9
J0462316	895.606462846715	0	4	2	8	2011	3	3	2	9	8	2	1	3	1
J0462401	789.129582626984	1	1	2	8	2011	4	4	2	9	8	2	1	2	2
J0462402	1613.74046182079	0	4	2	8	2011	4	4	2	9	8	2	1	2	2
J0462407	925.447815806359	1	1	2	8	2011	2	2	1	9	8	2	1	3	3
J0462410	2846.76321572079	0	4	2	8	2011	1	1	1	9	8	2	1	4	-9
J0462411	1053.19510885089	0	5	2	8	2011	1	1	1	9	8	2	1	4	-9
J0462412	2328.88898314987	0	5	2	8	2011	1	1	1	9	8	2	1	2	-9
J0463102	1207.11684607378	0	4	3	10	2011	3	3	2	9	8	2	1	1	1
J0463104	1621.96314658178	1	1	3	10	2011	4	4	2	9	8	2	1	2	2
J0463107	805.189429025992	0	4	3	10	2011	4	4	2	9	8	2	1	1	2
J0463110	1110.67280585887	0	4	3	10	2011	4	4	2	9	8	2	1	2	2
J0463111	985.317578705467	1	1	3	10	2011	2	2	1	9	8	2	1	2	5
J0463112	1350.10595658097	0	5	3	10	2011	3	3	2	9	8	2	1	1	1
J0463203	1572.42053843334	0	5	3	10	2011	1	1	1	9	8	2	1	2	-9
J0463205	1148.170703053	1	1	3	10	2011	3	3	2	9	8	2	1	1	1
J0463206	997.607427066667	1	1	3	10	2011	4	4	2	9	8	2	1	2	2
J0463211	742.756054904857	1	1	3	10	2011	3	3	2	9	8	2	1	1	1
J0463212	1104.37185454146	1	1	3	10	2011	3	3	2	9	8	2	1	2	1
J0463213	1037.3743203229	0	4	3	10	2011	3	3	2	9	8	2	1	2	1
J0463214	2297.016426305	1	1	3	10	2011	2	2	1	9	8	2	1	2	5
J0463215	880.478792624746	0	5	3	10	2011	1	1	1	9	8	2	1	2	-9
J0463302	1074.30026866308	0	5	3	11	2011	4	4	2	9	8	2	1	1	2
J0463305	7028.80574087631	1	1	3	11	2011	2	2	1	9	8	2	1	2	4
J0463306	1923.63253547371	1	1	3	11	2011	1	1	1	9	8	2	1	4	-9
J0463308	2276.48495275174	0	5	3	11	2011	1	1	1	9	8	2	1	2	-9
J0463309	1282.6745201198	1	1	3	11	2011	1	1	1	9	8	2	1	1	-9
J0463310	1786.97500803296	0	5	3	11	2011	1	1	1	9	8	2	1	4	-9
J0463311	2225.76979798021	0	4	3	11	2011	2	2	1	9	8	2	1	2	4
J0463313	1003.96427326039	1	1	3	11	2011	2	2	1	9	8	2	1	1	4
J0463315	2354.79867867697	0	5	3	11	2011	1	1	1	9	8	2	1	3	-9
J0463401	745.407364768576	1	1	3	11	2011	1	1	1	9	8	2	1	1	-9
J0463402	3537.07850969228	1	1	3	11	2011	3	3	2	9	8	2	1	1	1
J0463403	1558.45311727112	1	1	3	11	2011	4	4	2	9	8	2	1	1	2
J0463405	850.99179857617	1	1	3	11	2011	4	4	2	9	8	2	1	1	2
J0463406	3168.98916075445	1	1	3	11	2011	3	3	2	9	8	2	1	1	1
J0463408	1137.31267579309	0	5	3	11	2011	1	1	1	9	8	2	1	2	-9
J0463409	4878.48192436462	0	4	3	11	2011	1	1	1	9	8	2	1	3	-9
J0463411	949.898711936601	1	1	3	11	2011	4	4	2	9	8	2	1	3	2
J0463412	872.305864255019	1	1	3	11	2011	3	3	2	9	8	2	1	2	1
J0463414	860.622410161375	0	4	3	11	2011	1	1	1	9	8	2	1	2	-9
J0464106	831.53057414071	1	1	4	1	2012	3	3	2	9	8	2	1	3	1
J0464113	1481.39245350877	1	1	4	1	2012	3	3	2	9	8	2	1	1	1
J0464115	874.36568277036	0	4	4	1	2012	2	2	1	9	8	2	1	2	4
J0464206	1189.14511647975	0	5	4	1	2012	1	1	1	9	8	2	1	2	-9
J0464210	1332.18038182907	0	4	4	1	2012	3	3	2	9	8	2	1	1	1
J0464211	724.634590968126	1	1	4	1	2012	3	3	2	9	8	2	1	1	1
J0464213	940.236996608304	0	4	4	1	2012	3	3	2	9	8	2	1	2	1
J0464219	1216.8339392472	0	4	4	1	2012	2	2	1	9	8	2	1	1	3
J0464303	999.264865494778	0	4	4	2	2012	4	4	2	9	8	2	1	1	2
J0464306	1477.95042349403	0	5	4	2	2012	1	1	1	9	8	2	1	2	-9
J0464308	7464.05097369308	1	1	4	2	2012	3	3	2	9	8	2	1	2	1
J0464313	1993.60919959104	0	4	4	2	2012	2	2	1	9	8	2	1	4	4
J0464315	758.464421284343	1	1	4	2	2012	4	4	2	9	8	2	1	2	2
J0464316	960.033732552004	1	1	4	2	2012	3	3	2	9	8	2	1	1	1
J0464403	1287.86317099234	1	1	4	2	2012	2	2	1	9	8	2	1	1	3
J0464406	860.345403355141	1	1	4	2	2012	2	2	1	9	8	2	1	2	3
J0464414	833.199028113538	1	1	4	2	2012	3	3	2	9	8	2	1	1	1
J0464416	989.20885747159	0	4	4	2	2012	4	4	2	9	8	2	1	1	2
J0471301	1042.16304833245	1	1	1	5	2011	3	3	2	9	8	2	1	7	1
J0481101	772.440549318039	1	1	1	4	2011	3	3	2	9	8	2	1	1	1
J0481104	1992.83502357593	1	1	1	4	2011	1	1	1	9	8	2	1	2	-9
J0481106	2140.43068845818	0	4	1	4	2011	2	2	1	9	8	2	1	2	3
J0481107	766.43995297986	0	4	1	4	2011	3	3	2	9	8	2	1	1	1
J0481110	2325.12450682941	0	4	1	4	2011	2	2	1	9	8	2	1	2	3
J0481113	1773.89347843028	1	1	1	4	2011	2	2	1	9	8	2	1	2	3
J0481201	1682.73533309982	0	4	1	4	2011	2	2	1	9	8	2	1	3	3
J0481202	2058.66494193643	1	1	1	4	2011	2	2	1	9	8	2	1	2	3
J0481203	1311.31062792766	0	4	1	4	2011	2	2	1	9	8	2	1	1	3
J0481205	1765.55614328697	1	1	1	4	2011	2	2	1	9	8	2	1	1	3
J0481208	3427.11329769578	1	1	1	4	2011	2	2	1	9	8	2	1	2	5
J0481209	2348.40010616428	1	1	1	4	2011	2	2	1	9	8	2	1	3	3
J0481306	2839.60303237234	0	4	1	5	2011	2	2	1	9	8	2	1	2	4
J0481307	2039.38259534714	0	4	1	5	2011	2	2	1	9	8	2	1	4	5
J0481308	1424.58615852323	1	1	1	5	2011	3	3	2	9	8	2	1	2	1
J0481310	1658.64562646045	1	1	1	5	2011	1	1	1	9	8	2	1	2	-9
J0481311	1344.46280849131	1	1	1	5	2011	3	3	2	9	8	2	1	2	1
J0481312	3016.37880076616	1	1	1	5	2011	3	3	2	9	8	2	1	1	1
J0481314	1181.96207841688	0	5	1	5	2011	1	1	1	9	8	2	1	2	-9
J0481401	2282.67740344311	1	1	1	5	2011	4	4	2	9	8	2	1	1	2
J0481404	658.479914167072	1	1	1	5	2011	3	3	2	9	8	2	1	1	1
J0481408	662.752407789735	1	1	1	5	2011	3	3	2	9	8	2	1	1	1
J0481409	777.749383413662	1	1	1	5	2011	3	3	2	9	8	2	1	1	1
J0481411	1918.78657097434	1	1	1	5	2011	2	2	1	9	8	2	1	2	3
J0481413	1947.59307528836	1	1	1	5	2011	4	4	2	9	8	2	1	1	2
J0481414	2727.50282283347	1	1	1	5	2011	2	2	1	9	8	2	1	2	4
J0481415	1898.75691044656	1	1	1	5	2011	4	4	2	9	8	2	1	1	2
J0482101	695.341644239618	1	1	2	7	2011	3	3	2	9	8	2	1	2	1
J0482102	1011.70035796721	1	1	2	7	2011	4	4	2	9	8	2	1	2	2
J0482103	909.262667208737	1	1	2	7	2011	3	3	2	9	8	2	1	2	1
J0482107	771.708316970101	1	1	2	7	2011	4	4	2	9	8	2	1	1	2
J0482109	1153.31917326903	0	4	2	7	2011	4	4	2	9	8	2	1	1	2
J0482110	962.48069085218	1	1	2	7	2011	4	4	2	9	8	2	1	1	2
J0482111	947.609263457686	1	1	2	7	2011	4	4	2	9	8	2	1	1	2
J0482112	835.163232548853	1	1	2	7	2011	4	4	2	9	8	2	1	1	2
J0482113	1124.2312553988	1	1	2	7	2011	3	3	2	9	8	2	1	1	1
J0482114	1029.9646962353	1	1	2	7	2011	4	4	2	9	8	2	1	1	2
J0482116	1065.627128278	0	4	2	7	2011	4	4	2	9	8	2	1	1	2
J0482117	958.310293519253	0	5	2	7	2011	1	1	1	9	8	2	1	2	-9
J0482118	1079.80004165962	1	1	2	7	2011	2	2	1	9	8	2	1	1	5
J0482119	889.728006216179	1	1	2	7	2011	3	3	2	9	8	2	1	1	1
J0482120	1275.62556627836	1	1	2	7	2011	2	2	1	9	8	2	1	1	5
J0482121	883.846023942723	1	1	2	7	2011	4	4	2	9	8	2	1	1	2
J0482122	999.55980711838	0	4	2	7	2011	3	3	2	9	8	2	1	1	1
J0482123	1309.97755089317	1	1	2	7	2011	1	1	1	9	8	2	1	1	-9
J0482201	747.133217921664	1	1	2	7	2011	3	3	2	9	8	2	1	1	1
J0482203	1356.60982845882	0	4	2	7	2011	2	2	1	9	8	2	1	1	3
J0482204	1512.90674313914	1	1	2	7	2011	3	3	2	9	8	2	1	1	1
J0482208	1132.18732998248	1	1	2	7	2011	2	2	1	9	8	2	1	1	3
J0482212	4039.9196852682	0	4	2	7	2011	2	2	1	9	8	2	1	1	3
J0482215	1222.19197163205	0	4	2	7	2011	1	1	1	9	8	2	1	5	-9
J0482216	1293.63779640191	1	1	2	7	2011	2	2	1	9	8	2	1	1	3
J0482218	2142.63930334466	1	1	2	7	2011	2	2	1	9	8	2	1	5	3
J0482219	2661.04673379065	1	1	2	7	2011	3	3	2	9	8	2	1	1	1
J0482221	943.270974057258	0	5	2	7	2011	1	1	1	9	8	2	1	8	-9
J0482301	1875.30931433501	1	1	2	8	2011	1	1	1	9	8	2	1	4	-9
J0482302	878.424588682291	1	1	2	8	2011	4	4	2	9	8	2	1	3	2
J0482303	5629.85682058135	0	4	2	8	2011	1	1	1	9	8	2	1	5	-9
J0482305	752.783751880795	0	4	2	8	2011	3	3	2	9	8	2	1	1	1
J0482307	1050.27684151991	1	1	2	8	2011	4	4	2	9	8	2	1	2	2
J0482309	1338.14685554697	0	4	2	8	2011	2	2	1	9	8	2	1	9	3
J0482312	887.600168617597	1	1	2	8	2011	1	1	1	9	8	2	1	2	-9
J0482314	1096.93076770211	1	1	2	8	2011	2	2	1	9	8	2	1	2	4
J0482318	1125.4957090367	0	4	2	8	2011	4	4	2	9	8	2	1	2	2
J0482319	981.578599532675	1	1	2	8	2011	2	2	1	9	8	2	1	2	3
J0482320	3326.41217943393	0	5	2	8	2011	1	1	1	9	8	2	1	6	-9
J0482403	2417.60894492267	1	1	2	8	2011	2	2	1	9	8	2	1	6	3
J0482404	2136.9645406128	0	4	2	8	2011	2	2	1	9	8	2	1	4	5
J0482407	1867.8082215287	1	1	2	8	2011	2	2	1	9	8	2	1	1	3
J0482412	1116.4147239865	1	1	2	8	2011	4	4	2	9	8	2	1	1	2
J0482413	825.383715724955	1	1	2	8	2011	3	3	2	9	8	2	1	1	1
J0482414	920.607505103321	0	4	2	8	2011	3	3	2	9	8	2	1	1	1
J0482417	1005.13144396513	1	1	2	8	2011	3	3	2	9	8	2	1	1	1
J0482419	746.538680501896	1	1	2	8	2011	3	3	2	9	8	2	1	1	1
J0483101	1168.0174273148	1	1	3	10	2011	3	3	2	9	8	2	1	2	1
J0483106	1766.89296910774	0	5	3	10	2011	2	2	1	9	8	2	1	2	4
J0483107	1256.17295955335	1	1	3	10	2011	2	2	1	9	8	2	1	2	3
J0483111	978.255584345757	0	4	3	10	2011	3	3	2	9	8	2	1	2	1
J0483118	1076.82203043997	0	4	3	10	2011	3	3	2	9	8	2	1	2	1
J0483121	982.807857897595	1	1	3	10	2011	3	3	2	9	8	2	1	1	1
J0483202	856.255487451571	1	1	3	10	2011	2	2	1	9	8	2	1	1	3
J0483203	977.473697321288	0	4	3	10	2011	2	2	1	9	8	2	1	2	3
J0483204	2122.62050408315	1	1	3	10	2011	2	2	1	9	8	2	1	2	3
J0483205	1024.86292543187	0	5	3	10	2011	3	3	2	9	8	2	1	1	1
